PDCPBytesDL,PDCPBytesUL,PRBUsageDL,PRBUsageUL,cellid,MeasTimestampRF
1460000,988054,211,66,555010,2020-10-28 13:44:47.935069
1750000,1100054,215,70,555010,2020-10-28 13:44:47.945069
1650000,973776,208,63,555010,2020-10-28 13:44:47.955069
1730000,1012054,209,61,555010,2020-10-28 13:44:47.965069
1644000,1001332,204,62,555010,2020-10-28 13:44:47.975069
1590000,1019054,211,63,555010,2020-10-28 13:44:47.985069
1600000,968054,211,68,555010,2020-10-28 13:44:47.995069
1479000,872498,192,48,555010,2020-10-28 13:44:48.005069
2470000,1198444,240,91,555010,2020-10-28 13:44:48.015069
1930000,930610,221,78,555010,2020-10-28 13:44:48.025069
1619000,997332,209,70,555010,2020-10-28 13:44:48.035069
1880000,1114332,220,70,555010,2020-10-28 13:44:48.045069
2210000,1097610,225,74,555010,2020-10-28 13:44:48.055069
1980000,1002888,219,71,555010,2020-10-28 13:44:48.065069
1980010,900166,215,80,555010,2020-10-28 13:44:48.075069
1768000,955332,202,62,555010,2020-10-28 13:44:48.085069
1650000,905776,200,58,555010,2020-10-28 13:44:48.095069
1420000,733776,200,61,555010,2020-10-28 13:44:48.105069
1920000,1043332,220,65,555010,2020-10-28 13:44:48.115069
2000000,1017610,223,80,555010,2020-10-28 13:44:48.125069
1230000,859498,195,59,555010,2020-10-28 13:44:48.135069
1550000,998054,211,64,555010,2020-10-28 13:44:48.145069
1467000,925054,196,59,555010,2020-10-28 13:44:48.155069
1828000,901332,208,66,555010,2020-10-28 13:44:48.165069
2090000,1032610,223,79,555010,2020-10-28 13:44:48.175069
1640000,965776,206,66,555010,2020-10-28 13:44:48.185069
1960000,951332,218,63,555010,2020-10-28 13:44:48.195069
1499000,792332,203,67,555010,2020-10-28 13:44:48.205069
1264000,892796,189,56,555010,2020-10-28 13:44:48.215069
1860000,1023332,214,71,555010,2020-10-28 13:44:48.225069
1450000,900776,206,66,555010,2020-10-28 13:44:48.235069
1190000,879498,199,57,555010,2020-10-28 13:44:48.245069
1280000,646832,186,62,555010,2020-10-28 13:44:48.255069
1520000,925776,203,56,555010,2020-10-28 13:44:48.265069
1670000,975776,208,54,555010,2020-10-28 13:44:48.275069
1280000,874054,200,69,555010,2020-10-28 13:44:48.285069
2019000,983888,219,69,555010,2020-10-28 13:44:48.295069
1390000,843776,201,68,555010,2020-10-28 13:44:48.305069
1650000,980054,213,64,555010,2020-10-28 13:44:48.315069
1840000,964610,217,78,555010,2020-10-28 13:44:48.325069
1338000,828332,196,65,555010,2020-10-28 13:44:48.335069
2170000,1072888,226,78,555010,2020-10-28 13:44:48.345069
1670000,980054,209,78,555010,2020-10-28 13:44:48.355069
1680000,953498,203,54,555010,2020-10-28 13:44:48.365069
1490000,792776,204,62,555010,2020-10-28 13:44:48.375069
1951000,938610,209,61,555010,2020-10-28 13:44:48.385069
1585000,825554,194,61,555010,2020-10-28 13:44:48.395069
1744000,885610,207,64,555010,2020-10-28 13:44:48.405069
2030000,1043332,218,70,555010,2020-10-28 13:44:48.415069
1944000,894110,208,69,555010,2020-10-28 13:44:48.425069
1740000,1038054,215,48,555010,2020-10-28 13:44:48.435069
2100000,1082332,220,71,555010,2020-10-28 13:44:48.445069
1650000,1023498,205,55,555010,2020-10-28 13:44:48.455069
1743000,869610,201,73,555010,2020-10-28 13:44:48.465069
2120000,1053332,220,60,555010,2020-10-28 13:44:48.475069
2017000,1050888,215,74,555010,2020-10-28 13:44:48.485069
1570000,1017776,210,56,555010,2020-10-28 13:44:48.495069
1060000,749498,192,52,555010,2020-10-28 13:44:48.505069
2230000,1068888,228,78,555010,2020-10-28 13:44:48.515069
1410010,816776,190,60,555010,2020-10-28 13:44:48.525069
2140000,1152610,225,68,555010,2020-10-28 13:44:48.535069
1980000,1093332,220,63,555010,2020-10-28 13:44:48.545069
1000000,695220,191,60,555010,2020-10-28 13:44:48.555069
1830000,935776,208,63,555010,2020-10-28 13:44:48.565069
1969000,965166,220,81,555010,2020-10-28 13:44:48.575069
1470000,901498,200,50,555010,2020-10-28 13:44:48.585069
1751000,911630,210,70,555010,2020-10-28 13:44:48.595069
1270000,865220,194,51,555010,2020-10-28 13:44:48.605069
1708000,976332,205,56,555010,2020-10-28 13:44:48.615069
2278000,1063166,224,83,555010,2020-10-28 13:44:48.625069
1260000,898498,203,58,555010,2020-10-28 13:44:48.635069
1990000,965610,221,81,555010,2020-10-28 13:44:48.645069
1560000,999498,203,50,555010,2020-10-28 13:44:48.655069
1469000,873776,200,68,555010,2020-10-28 13:44:48.665069
1960000,1156610,225,67,555010,2020-10-28 13:44:48.675069
1483000,815054,196,61,555010,2020-10-28 13:44:48.685069
1720000,994776,208,62,555010,2020-10-28 13:44:48.695069
1620000,1025332,214,71,555010,2020-10-28 13:44:48.705069
1644000,873352,199,60,555010,2020-10-28 13:44:48.715069
1600000,947776,208,62,555010,2020-10-28 13:44:48.725069
1730000,948054,213,60,555010,2020-10-28 13:44:48.735069
1860000,1006332,216,73,555010,2020-10-28 13:44:48.745069
2130000,1106610,225,70,555010,2020-10-28 13:44:48.755069
1203000,769276,192,49,555010,2020-10-28 13:44:48.765069
2110000,1028888,223,84,555010,2020-10-28 13:44:48.775069
1529000,886054,205,60,555010,2020-10-28 13:44:48.785069
1550000,991498,203,61,555010,2020-10-28 13:44:48.795069
1660000,990054,211,58,555010,2020-10-28 13:44:48.805069
1870000,1042332,220,65,555010,2020-10-28 13:44:48.815069
1980000,1076332,216,75,555010,2020-10-28 13:44:48.825069
1958000,1012888,217,74,555010,2020-10-28 13:44:48.835069
2050000,1080332,220,70,555010,2020-10-28 13:44:48.845069
1470000,820054,203,68,555010,2020-10-28 13:44:48.855069
1850000,1022332,218,71,555010,2020-10-28 13:44:48.865069
2000000,1022332,218,70,555010,2020-10-28 13:44:48.875069
2070000,979888,222,81,555010,2020-10-28 13:44:48.885069
1370000,879498,203,59,555010,2020-10-28 13:44:48.895069
1720000,1014776,210,57,555010,2020-10-28 13:44:48.905069
1660000,938054,211,65,555010,2020-10-28 13:44:48.915069
1320000,911498,201,55,555010,2020-10-28 13:44:48.925069
1680000,896054,215,61,555010,2020-10-28 13:44:48.935069
1730000,1009054,215,57,555010,2020-10-28 13:44:48.945069
2130000,1122610,225,73,555010,2020-10-28 13:44:48.955069
1960000,1021332,218,67,555010,2020-10-28 13:44:48.965069
1860000,1002332,216,69,555010,2020-10-28 13:44:48.975069
1980000,958054,211,75,555010,2020-10-28 13:44:48.985069
2130000,1086610,223,74,555010,2020-10-28 13:44:48.995069
1860000,977776,210,58,555010,2020-10-28 13:44:49.005069
1562000,867110,196,66,555010,2020-10-28 13:44:49.015069
1900000,1030332,214,75,555010,2020-10-28 13:44:49.025069
2110000,1133332,220,69,555010,2020-10-28 13:44:49.035069
1597000,970610,207,62,555010,2020-10-28 13:44:49.045069
1209000,884498,194,39,555010,2020-10-28 13:44:49.055069
1600000,947054,213,59,555010,2020-10-28 13:44:49.065069
1964000,958888,213,69,555010,2020-10-28 13:44:49.075069
1940000,992332,220,70,555010,2020-10-28 13:44:49.085069
1620000,982776,208,63,555010,2020-10-28 13:44:49.095069
1640000,1032054,211,73,555010,2020-10-28 13:44:49.105069
1478000,876776,197,58,555010,2020-10-28 13:44:49.115069
1749000,852610,215,80,555010,2020-10-28 13:44:49.125069
1470000,885776,199,57,555010,2020-10-28 13:44:49.135069
1698000,983332,205,52,555010,2020-10-28 13:44:49.145069
1808000,931332,214,67,555010,2020-10-28 13:44:49.155069
2310000,1015610,223,80,555010,2020-10-28 13:44:49.165069
1270000,708054,195,60,555010,2020-10-28 13:44:49.175069
1653000,930532,205,59,555010,2020-10-28 13:44:49.185069
2080000,1145610,225,72,555010,2020-10-28 13:44:49.195069
1630000,1087054,215,68,555010,2020-10-28 13:44:49.205069
1740000,995776,208,56,555010,2020-10-28 13:44:49.215069
1770000,996054,213,64,555010,2020-10-28 13:44:49.225069
1588000,996332,209,74,555010,2020-10-28 13:44:49.235069
1940000,1085332,218,73,555010,2020-10-28 13:44:49.245069
1220000,687498,189,57,555010,2020-10-28 13:44:49.255069
1730000,1038054,209,63,555010,2020-10-28 13:44:49.265069
1609000,809054,200,59,555010,2020-10-28 13:44:49.275069
1950000,1000054,213,68,555010,2020-10-28 13:44:49.285069
1590000,953498,201,60,555010,2020-10-28 13:44:49.295069
1770000,964776,206,55,555010,2020-10-28 13:44:49.305069
1179000,687532,186,57,555010,2020-10-28 13:44:49.315069
1860000,1094332,220,63,555010,2020-10-28 13:44:49.325069
1758000,928332,203,69,555010,2020-10-28 13:44:49.335069
2350000,1112888,228,82,555010,2020-10-28 13:44:49.345069
1758000,1009610,210,61,555010,2020-10-28 13:44:49.355069
1927000,953610,215,75,555010,2020-10-28 13:44:49.365069
1830000,1062054,215,60,555010,2020-10-28 13:44:49.375069
2090000,1036332,220,73,555010,2020-10-28 13:44:49.385069
1780000,1022054,210,60,555010,2020-10-28 13:44:49.395069
1660000,931498,203,50,555010,2020-10-28 13:44:49.405069
1398000,760776,194,60,555010,2020-10-28 13:44:49.415069
1680000,747054,208,66,555010,2020-10-28 13:44:49.425069
1620000,989054,211,61,555010,2020-10-28 13:44:49.435069
1620000,903776,208,72,555010,2020-10-28 13:44:49.445069
1590000,887498,203,48,555010,2020-10-28 13:44:49.455069
1640000,937054,209,70,555010,2020-10-28 13:44:49.465069
1594000,719832,198,64,555010,2020-10-28 13:44:49.475069
1410000,949498,203,56,555010,2020-10-28 13:44:49.485069
2260000,1138888,230,77,555010,2020-10-28 13:44:49.495069
1750000,859332,208,71,555010,2020-10-28 13:44:49.505069
1230000,987220,196,56,555010,2020-10-28 13:44:49.515069
1900000,1014332,218,66,555010,2020-10-28 13:44:49.525069
1630000,816054,202,71,555010,2020-10-28 13:44:49.535069
1870000,876054,209,73,555010,2020-10-28 13:44:49.545069
2130000,979610,223,76,555010,2020-10-28 13:44:49.555069
1500010,875056,195,56,555010,2020-10-28 13:44:49.565069
2240000,1039888,228,80,555010,2020-10-28 13:44:49.575069
1331000,927254,197,59,555010,2020-10-28 13:44:49.585069
2180000,1140610,225,76,555010,2020-10-28 13:44:49.595069
1780000,1087776,210,56,555010,2020-10-28 13:44:49.605069
1791000,902612,207,68,555010,2020-10-28 13:44:49.615069
1460100,828054,190,56,555010,2020-10-28 13:44:49.625069
1680000,999054,213,69,555010,2020-10-28 13:44:49.635069
2021000,924610,210,68,555010,2020-10-28 13:44:49.645069
1880000,1010332,218,69,555010,2020-10-28 13:44:49.655069
2024000,1016388,214,73,555010,2020-10-28 13:44:49.665069
1880010,962612,203,67,555010,2020-10-28 13:44:49.675069
1407000,962054,200,63,555010,2020-10-28 13:44:49.685069
1540000,913776,202,61,555010,2020-10-28 13:44:49.695069
2130000,1123610,225,75,555010,2020-10-28 13:44:49.705069
1910000,992332,216,68,555010,2020-10-28 13:44:49.715069
1740000,981332,213,66,555010,2020-10-28 13:44:49.725069
1494000,811554,197,57,555010,2020-10-28 13:44:49.735069
2120000,1071332,220,70,555010,2020-10-28 13:44:49.745069
2020000,1042610,221,81,555010,2020-10-28 13:44:49.755069
1162000,681532,183,58,555010,2020-10-28 13:44:49.765069
1451010,718812,186,64,555010,2020-10-28 13:44:49.775069
2030000,983332,218,71,555010,2020-10-28 13:44:49.785069
2010000,991332,218,70,555010,2020-10-28 13:44:49.795069
1408000,832054,197,59,555010,2020-10-28 13:44:49.805069
1950000,989332,218,73,555010,2020-10-28 13:44:49.815069
1770000,995776,208,63,555010,2020-10-28 13:44:49.825069
1620000,910332,216,70,555010,2020-10-28 13:44:49.835069
1830000,1052332,218,71,555010,2020-10-28 13:44:49.845069
1750000,1047054,215,70,555010,2020-10-28 13:44:49.855069
1890000,1054332,218,66,555010,2020-10-28 13:44:49.865069
2060000,1116610,225,68,555010,2020-10-28 13:44:49.875069
2440000,1112888,230,76,555010,2020-10-28 13:44:49.885069
2080000,1104332,220,71,555010,2020-10-28 13:44:49.895069
1450000,842776,204,58,555010,2020-10-28 13:44:49.905069
2190000,1172888,230,75,555010,2020-10-28 13:44:49.915069
1421000,911276,195,49,555010,2020-10-28 13:44:49.925069
1397000,788054,197,57,555010,2020-10-28 13:44:49.935069
2090000,1018888,226,77,555010,2020-10-28 13:44:49.945069
1590000,889054,201,68,555010,2020-10-28 13:44:49.955069
2370000,1134888,230,80,555010,2020-10-28 13:44:49.965069
1700000,1069054,215,60,555010,2020-10-28 13:44:49.975069
1290000,899498,203,58,555010,2020-10-28 13:44:49.985069
1670000,1018054,211,60,555010,2020-10-28 13:44:49.995069
1944000,954888,212,76,555010,2020-10-28 13:44:50.005069
1750000,1078054,215,66,555010,2020-10-28 13:44:50.015069
1624000,860054,199,66,555010,2020-10-28 13:44:50.025069
1950000,993332,218,69,555010,2020-10-28 13:44:50.035069
2050000,1017610,219,77,555010,2020-10-28 13:44:50.045069
1250000,887054,205,69,555010,2020-10-28 13:44:50.055069
1470000,771776,198,62,555010,2020-10-28 13:44:50.065069
2120000,1075332,220,73,555010,2020-10-28 13:44:50.075069
1990000,1078610,220,71,555010,2020-10-28 13:44:50.085069
1690000,803054,203,67,555010,2020-10-28 13:44:50.095069
1900000,996054,213,65,555010,2020-10-28 13:44:50.105069
1305000,838998,184,43,555010,2020-10-28 13:44:50.115069
1890000,1000332,218,63,555010,2020-10-28 13:44:50.125069
1910000,1009054,215,74,555010,2020-10-28 13:44:50.135069
2270000,1000888,228,78,555010,2020-10-28 13:44:50.145069
1770000,1008054,215,58,555010,2020-10-28 13:44:50.155069
1550000,794776,197,60,555010,2020-10-28 13:44:50.165069
2070000,1098610,225,68,555010,2020-10-28 13:44:50.175069
1480000,862776,201,55,555010,2020-10-28 13:44:50.185069
2010000,1108610,225,72,555010,2020-10-28 13:44:50.195069
1860000,916054,211,55,555010,2020-10-28 13:44:50.205069
1840000,1022054,213,72,555010,2020-10-28 13:44:50.215069
1364000,910796,195,54,555010,2020-10-28 13:44:50.225069
1788000,875610,208,68,555010,2020-10-28 13:44:50.235069
1814000,905944,205,76,555010,2020-10-28 13:44:50.245069
2030000,1103332,220,67,555010,2020-10-28 13:44:50.255069
1537000,819054,202,65,555010,2020-10-28 13:44:50.265069
1528000,739610,201,63,555010,2020-10-28 13:44:50.275069
1551000,773610,201,75,555010,2020-10-28 13:44:50.285069
1830000,983332,215,75,555010,2020-10-28 13:44:50.295069
1530000,1025776,208,56,555010,2020-10-28 13:44:50.305069
1670000,1007776,208,70,555010,2020-10-28 13:44:50.315069
2100000,1069610,225,75,555010,2020-10-28 13:44:50.325069
1800000,796054,207,71,555010,2020-10-28 13:44:50.335069
1669000,909610,212,72,555010,2020-10-28 13:44:50.345069
1770000,1034332,218,72,555010,2020-10-28 13:44:50.355069
1490000,1063498,205,61,555010,2020-10-28 13:44:50.365069
