PDCPBytesDL,PDCPBytesUL,PRBUsageDL,PRBUsageUL,cellid,MeasTimestampRF
1873000,978888,214,69,555002,2020-10-28 13:43:58.919232
1710100,880054,199,60,555002,2020-10-28 13:43:58.929232
1270000,979498,198,59,555002,2020-10-28 13:43:58.939232
2050000,1022610,218,85,555002,2020-10-28 13:43:58.949232
2030000,1104332,220,71,555002,2020-10-28 13:43:58.959232
1730000,975776,208,56,555002,2020-10-28 13:43:58.969232
1790000,1050054,215,58,555002,2020-10-28 13:43:58.979232
1690000,909054,209,67,555002,2020-10-28 13:43:58.989232
2020000,1068610,219,76,555002,2020-10-28 13:43:58.999232
1339000,816776,197,55,555002,2020-10-28 13:43:59.009232
1860000,1069054,215,58,555002,2020-10-28 13:43:59.019232
2044000,990088,214,76,555002,2020-10-28 13:43:59.029232
1710000,886610,212,75,555002,2020-10-28 13:43:59.039232
1540000,903776,208,53,555002,2020-10-28 13:43:59.049232
1340000,796498,194,66,555002,2020-10-28 13:43:59.059232
1859000,950610,214,81,555002,2020-10-28 13:43:59.069232
2130000,1115332,220,70,555002,2020-10-28 13:43:59.079232
1850000,1020054,215,72,555002,2020-10-28 13:43:59.089232
1967000,977610,210,65,555002,2020-10-28 13:43:59.099232
1630000,828054,202,65,555002,2020-10-28 13:43:59.109232
2190000,1125610,225,73,555002,2020-10-28 13:43:59.119232
2100000,1076332,218,69,555002,2020-10-28 13:43:59.129232
1990000,966610,219,82,555002,2020-10-28 13:43:59.139232
2060000,1114332,220,69,555002,2020-10-28 13:43:59.149232
1620000,938054,203,65,555002,2020-10-28 13:43:59.159232
2160000,1118610,225,80,555002,2020-10-28 13:43:59.169232
1820000,928054,210,63,555002,2020-10-28 13:43:59.179232
2068000,1006166,218,80,555002,2020-10-28 13:43:59.189232
1660000,946054,211,72,555002,2020-10-28 13:43:59.199232
1476000,842332,190,54,555002,2020-10-28 13:43:59.209232
1440000,971498,201,52,555002,2020-10-28 13:43:59.219232
1750000,969054,211,63,555002,2020-10-28 13:43:59.229232
1693000,780332,192,56,555002,2020-10-28 13:43:59.239232
1580000,1002776,204,68,555002,2020-10-28 13:43:59.249232
1395000,742332,190,59,555002,2020-10-28 13:43:59.259232
1880000,1076332,220,73,555002,2020-10-28 13:43:59.269232
1620000,949776,202,55,555002,2020-10-28 13:43:59.279232
1910000,1050054,215,64,555002,2020-10-28 13:43:59.289232
1970000,1064332,220,68,555002,2020-10-28 13:43:59.299232
1960000,1023610,221,76,555002,2020-10-28 13:43:59.309232
1390000,1021498,205,58,555002,2020-10-28 13:43:59.319232
1405000,884976,191,54,555002,2020-10-28 13:43:59.329232
1910000,1024332,218,68,555002,2020-10-28 13:43:59.339232
1940000,1065610,219,73,555002,2020-10-28 13:43:59.349232
1830010,968610,209,78,555002,2020-10-28 13:43:59.359232
1560000,881776,204,59,555002,2020-10-28 13:43:59.369232
1870000,936610,219,80,555002,2020-10-28 13:43:59.379232
1790000,1046610,218,78,555002,2020-10-28 13:43:59.389232
1860000,1063332,220,75,555002,2020-10-28 13:43:59.399232
2220000,1067610,225,71,555002,2020-10-28 13:43:59.409232
1350000,901498,203,52,555002,2020-10-28 13:43:59.419232
1920000,966054,210,71,555002,2020-10-28 13:43:59.429232
1990000,1038610,223,77,555002,2020-10-28 13:43:59.439232
1760000,1017054,213,71,555002,2020-10-28 13:43:59.449232
1601000,833332,193,55,555002,2020-10-28 13:43:59.459232
2030000,1054332,220,79,555002,2020-10-28 13:43:59.469232
1689000,907610,212,64,555002,2020-10-28 13:43:59.479232
1414010,770812,186,62,555002,2020-10-28 13:43:59.489232
1770000,994776,210,53,555002,2020-10-28 13:43:59.499232
1830000,1060054,215,60,555002,2020-10-28 13:43:59.509232
1810000,1045776,210,58,555002,2020-10-28 13:43:59.519232
1750000,1095054,210,59,555002,2020-10-28 13:43:59.529232
1800000,951498,205,54,555002,2020-10-28 13:43:59.539232
1800000,998054,211,62,555002,2020-10-28 13:43:59.549232
1590000,1008054,208,58,555002,2020-10-28 13:43:59.559232
1797000,919888,206,70,555002,2020-10-28 13:43:59.569232
1910000,1124332,220,71,555002,2020-10-28 13:43:59.579232
2000000,1083332,218,70,555002,2020-10-28 13:43:59.589232
1840000,971332,216,70,555002,2020-10-28 13:43:59.599232
1760000,991498,205,65,555002,2020-10-28 13:43:59.609232
1500000,913776,202,64,555002,2020-10-28 13:43:59.619232
1671000,952332,204,65,555002,2020-10-28 13:43:59.629232
2030000,1048332,218,66,555002,2020-10-28 13:43:59.639232
1870000,991332,216,63,555002,2020-10-28 13:43:59.649232
1580000,911776,201,59,555002,2020-10-28 13:43:59.659232
1420000,1030498,203,52,555002,2020-10-28 13:43:59.669232
1540000,898054,211,64,555002,2020-10-28 13:43:59.679232
1919000,955888,214,71,555002,2020-10-28 13:43:59.689232
1497000,849054,202,61,555002,2020-10-28 13:43:59.699232
904000,789498,182,55,555002,2020-10-28 13:43:59.709232
1645000,856554,198,61,555002,2020-10-28 13:43:59.719232
1560000,880054,207,67,555002,2020-10-28 13:43:59.729232
1291000,716554,181,49,555002,2020-10-28 13:43:59.739232
1524000,916054,200,52,555002,2020-10-28 13:43:59.749232
2080000,1082332,220,70,555002,2020-10-28 13:43:59.759232
1780000,1030332,216,75,555002,2020-10-28 13:43:59.769232
1879000,894610,212,75,555002,2020-10-28 13:43:59.779232
1510000,914054,209,72,555002,2020-10-28 13:43:59.789232
1560000,958054,205,64,555002,2020-10-28 13:43:59.799232
2110000,1053332,218,64,555002,2020-10-28 13:43:59.809232
1520000,1041498,205,56,555002,2020-10-28 13:43:59.819232
1690000,1065776,210,60,555002,2020-10-28 13:43:59.829232
1130000,733220,190,55,555002,2020-10-28 13:43:59.839232
1524000,920054,198,60,555002,2020-10-28 13:43:59.849232
2020000,1003776,210,55,555002,2020-10-28 13:43:59.859232
1580000,839054,200,67,555002,2020-10-28 13:43:59.869232
1570000,975776,206,55,555002,2020-10-28 13:43:59.879232
1894000,973890,214,75,555002,2020-10-28 13:43:59.889232
1765000,969532,205,58,555002,2020-10-28 13:43:59.899232
1830000,882610,215,76,555002,2020-10-28 13:43:59.909232
1488000,921054,198,62,555002,2020-10-28 13:43:59.919232
1730000,1060054,215,69,555002,2020-10-28 13:43:59.929232
1460000,1041498,205,56,555002,2020-10-28 13:43:59.939232
1270000,917220,193,52,555002,2020-10-28 13:43:59.949232
2020000,1053610,221,77,555002,2020-10-28 13:43:59.959232
1890000,1122332,220,72,555002,2020-10-28 13:43:59.969232
1630000,1063776,210,57,555002,2020-10-28 13:43:59.979232
1850000,1034332,218,61,555002,2020-10-28 13:43:59.989232
1800000,1011332,214,73,555002,2020-10-28 13:43:59.999232
2160000,1138610,225,73,555002,2020-10-28 13:44:00.009232
1690000,1032054,213,79,555002,2020-10-28 13:44:00.019232
1760000,915054,211,64,555002,2020-10-28 13:44:00.029232
1620000,929498,199,56,555002,2020-10-28 13:44:00.039232
1330010,928054,199,60,555002,2020-10-28 13:44:00.049232
1697000,838610,204,71,555002,2020-10-28 13:44:00.059232
1580000,1014776,210,58,555002,2020-10-28 13:44:00.069232
1840000,1084332,220,66,555002,2020-10-28 13:44:00.079232
1891000,964610,210,67,555002,2020-10-28 13:44:00.089232
1697000,1008054,204,54,555002,2020-10-28 13:44:00.099232
1930000,1078332,220,70,555002,2020-10-28 13:44:00.109232
2210000,1077888,228,78,555002,2020-10-28 13:44:00.119232
1760000,947610,212,68,555002,2020-10-28 13:44:00.129232
1639000,952332,210,67,555002,2020-10-28 13:44:00.139232
1794000,958532,204,57,555002,2020-10-28 13:44:00.149232
1700000,975776,210,53,555002,2020-10-28 13:44:00.159232
1770000,980054,213,71,555002,2020-10-28 13:44:00.169232
2200000,993166,225,89,555002,2020-10-28 13:44:00.179232
1550000,862332,205,70,555002,2020-10-28 13:44:00.189232
2140000,989888,226,81,555002,2020-10-28 13:44:00.199232
1880000,1100332,220,72,555002,2020-10-28 13:44:00.209232
1538000,963054,200,47,555002,2020-10-28 13:44:00.219232
1653000,995630,207,68,555002,2020-10-28 13:44:00.229232
1470000,911776,201,57,555002,2020-10-28 13:44:00.239232
1540000,1001498,205,54,555002,2020-10-28 13:44:00.249232
1890000,1085776,210,46,555002,2020-10-28 13:44:00.259232
1930000,1094332,220,73,555002,2020-10-28 13:44:00.269232
1890000,1020054,213,69,555002,2020-10-28 13:44:00.279232
1720000,988054,209,65,555002,2020-10-28 13:44:00.289232
2057000,911888,217,73,555002,2020-10-28 13:44:00.299232
1810000,1047776,210,54,555002,2020-10-28 13:44:00.309232
1240000,734056,191,62,555002,2020-10-28 13:44:00.319232
2270000,1081888,226,85,555002,2020-10-28 13:44:00.329232
1740000,858332,210,76,555002,2020-10-28 13:44:00.339232
1544010,788056,184,49,555002,2020-10-28 13:44:00.349232
1609000,903776,202,72,555002,2020-10-28 13:44:00.359232
1750000,1015776,210,57,555002,2020-10-28 13:44:00.369232
1970000,981332,218,76,555002,2020-10-28 13:44:00.379232
1537000,861054,197,63,555002,2020-10-28 13:44:00.389232
1400000,901498,191,66,555002,2020-10-28 13:44:00.399232
1890100,1016088,214,73,555002,2020-10-28 13:44:00.409232
1970000,986054,213,68,555002,2020-10-28 13:44:00.419232
1770000,1014776,210,57,555002,2020-10-28 13:44:00.429232
1729000,885332,207,69,555002,2020-10-28 13:44:00.439232
1940000,1060054,215,60,555002,2020-10-28 13:44:00.449232
2150000,1135610,225,70,555002,2020-10-28 13:44:00.459232
1460000,881776,199,59,555002,2020-10-28 13:44:00.469232
2050000,993610,223,76,555002,2020-10-28 13:44:00.479232
1630000,1003776,208,60,555002,2020-10-28 13:44:00.489232
1860000,1084332,220,71,555002,2020-10-28 13:44:00.499232
1980000,1060054,215,71,555002,2020-10-28 13:44:00.509232
1830000,928054,210,68,555002,2020-10-28 13:44:00.519232
2210000,1114888,230,78,555002,2020-10-28 13:44:00.529232
2210000,1106610,223,78,555002,2020-10-28 13:44:00.539232
1620000,968054,213,66,555002,2020-10-28 13:44:00.549232
1458000,905332,202,70,555002,2020-10-28 13:44:00.559232
1580000,910054,204,55,555002,2020-10-28 13:44:00.569232
1697000,872054,199,67,555002,2020-10-28 13:44:00.579232
1370000,753776,196,69,555002,2020-10-28 13:44:00.589232
1580000,750776,200,63,555002,2020-10-28 13:44:00.599232
1730000,971498,200,56,555002,2020-10-28 13:44:00.609232
2330100,1042666,220,84,555002,2020-10-28 13:44:00.619232
1660000,1013332,216,76,555002,2020-10-28 13:44:00.629232
1970000,1034332,220,65,555002,2020-10-28 13:44:00.639232
2100000,1114610,225,77,555002,2020-10-28 13:44:00.649232
1780000,850054,207,59,555002,2020-10-28 13:44:00.659232
1253000,871776,187,64,555002,2020-10-28 13:44:00.669232
1639000,961054,204,61,555002,2020-10-28 13:44:00.679232
2020000,938054,213,58,555002,2020-10-28 13:44:00.689232
1781000,879352,202,58,555002,2020-10-28 13:44:00.699232
1540000,858054,207,72,555002,2020-10-28 13:44:00.709232
1518000,941054,204,65,555002,2020-10-28 13:44:00.719232
1800000,1060054,215,67,555002,2020-10-28 13:44:00.729232
1960000,1003610,219,75,555002,2020-10-28 13:44:00.739232
2200000,1058888,228,81,555002,2020-10-28 13:44:00.749232
1688000,908610,204,69,555002,2020-10-28 13:44:00.759232
2440000,1123888,230,84,555002,2020-10-28 13:44:00.769232
1664000,984332,204,58,555002,2020-10-28 13:44:00.779232
1724000,871332,203,69,555002,2020-10-28 13:44:00.789232
1890000,1062332,220,74,555002,2020-10-28 13:44:00.799232
2010000,1118610,225,70,555002,2020-10-28 13:44:00.809232
1860000,874610,210,86,555002,2020-10-28 13:44:00.819232
1634000,904810,201,72,555002,2020-10-28 13:44:00.829232
2060000,1145610,225,77,555002,2020-10-28 13:44:00.839232
1980000,1036610,217,82,555002,2020-10-28 13:44:00.849232
1166000,658476,176,46,555002,2020-10-28 13:44:00.859232
1209000,760554,185,49,555002,2020-10-28 13:44:00.869232
2030000,1156610,225,76,555002,2020-10-28 13:44:00.879232
2110000,1087610,225,71,555002,2020-10-28 13:44:00.889232
1720000,950332,209,75,555002,2020-10-28 13:44:00.899232
1915000,964332,205,65,555002,2020-10-28 13:44:00.909232
2670000,1197444,240,94,555002,2020-10-28 13:44:00.919232
1186000,787074,183,49,555002,2020-10-28 13:44:00.929232
2000000,1044332,218,68,555002,2020-10-28 13:44:00.939232
1660000,1085776,210,56,555002,2020-10-28 13:44:00.949232
1754000,1014110,209,71,555002,2020-10-28 13:44:00.959232
1830000,888332,218,69,555002,2020-10-28 13:44:00.969232
1990000,1046332,220,73,555002,2020-10-28 13:44:00.979232
1500000,953776,204,54,555002,2020-10-28 13:44:00.989232
1690000,993776,206,64,555002,2020-10-28 13:44:00.999232
2060000,1016332,218,72,555002,2020-10-28 13:44:01.009232
1705000,986332,205,67,555002,2020-10-28 13:44:01.019232
1689000,988610,214,73,555002,2020-10-28 13:44:01.029232
1860000,1082332,216,68,555002,2020-10-28 13:44:01.039232
1920010,945610,209,58,555002,2020-10-28 13:44:01.049232
1375000,785554,193,64,555002,2020-10-28 13:44:01.059232
1920000,950610,217,80,555002,2020-10-28 13:44:01.069232
2170000,990888,228,85,555002,2020-10-28 13:44:01.079232
1634000,873532,202,66,555002,2020-10-28 13:44:01.089232
1511000,867554,199,54,555002,2020-10-28 13:44:01.099232
1350000,811776,197,64,555002,2020-10-28 13:44:01.109232
1909000,1042610,221,73,555002,2020-10-28 13:44:01.119232
1774000,986332,205,61,555002,2020-10-28 13:44:01.129232
1630000,977054,209,66,555002,2020-10-28 13:44:01.139232
1530000,915776,200,71,555002,2020-10-28 13:44:01.149232
2120000,957332,216,71,555002,2020-10-28 13:44:01.159232
1557000,855332,196,64,555002,2020-10-28 13:44:01.169232
1690000,985776,206,69,555002,2020-10-28 13:44:01.179232
1820000,945776,208,71,555002,2020-10-28 13:44:01.189232
1430000,970498,203,50,555002,2020-10-28 13:44:01.199232
1820000,1035332,220,68,555002,2020-10-28 13:44:01.209232
2040000,1054332,218,74,555002,2020-10-28 13:44:01.219232
1920000,1014610,221,79,555002,2020-10-28 13:44:01.229232
1770000,889332,210,69,555002,2020-10-28 13:44:01.239232
1454000,826554,186,65,555002,2020-10-28 13:44:01.249232
1264000,679352,193,64,555002,2020-10-28 13:44:01.259232
2320000,1152888,230,75,555002,2020-10-28 13:44:01.269232
1750000,934054,213,61,555002,2020-10-28 13:44:01.279232
2090000,1044610,225,74,555002,2020-10-28 13:44:01.289232
1440000,912776,201,62,555002,2020-10-28 13:44:01.299232
2540000,1182166,235,84,555002,2020-10-28 13:44:01.309232
1430000,983498,199,61,555002,2020-10-28 13:44:01.319232
1910000,1019054,215,71,555002,2020-10-28 13:44:01.329232
2068000,954888,218,82,555002,2020-10-28 13:44:01.339232
1740000,1003776,208,66,555002,2020-10-28 13:44:01.349232
1620000,991054,213,63,555002,2020-10-28 13:44:01.359232
1910000,1060332,218,66,555002,2020-10-28 13:44:01.369232
1170000,904498,192,48,555002,2020-10-28 13:44:01.379232
1600000,921776,210,62,555002,2020-10-28 13:44:01.389232
1585000,942054,197,53,555002,2020-10-28 13:44:01.399232
1400000,693776,200,69,555002,2020-10-28 13:44:01.409232
1960010,969888,212,72,555002,2020-10-28 13:44:01.419232
1870000,974332,220,65,555002,2020-10-28 13:44:01.429232
1660000,895054,209,60,555002,2020-10-28 13:44:01.439232
1343000,837054,196,61,555002,2020-10-28 13:44:01.449232
1520000,985776,206,55,555002,2020-10-28 13:44:01.459232
1433000,660610,191,73,555002,2020-10-28 13:44:01.469232
2140000,1077610,223,75,555002,2020-10-28 13:44:01.479232
1870000,1103332,220,61,555002,2020-10-28 13:44:01.489232
1649000,976332,209,64,555002,2020-10-28 13:44:01.499232
1600000,951498,199,54,555002,2020-10-28 13:44:01.509232
2010000,1026610,219,72,555002,2020-10-28 13:44:01.519232
1790000,897054,207,74,555002,2020-10-28 13:44:01.529232
1810000,876054,213,66,555002,2020-10-28 13:44:01.539232
1750000,947054,209,65,555002,2020-10-28 13:44:01.549232
2075000,987610,210,58,555002,2020-10-28 13:44:01.559232
1235000,804054,183,46,555002,2020-10-28 13:44:01.569232
1980000,1030332,218,77,555002,2020-10-28 13:44:01.579232
1614000,899832,202,64,555002,2020-10-28 13:44:01.589232
1340000,807498,199,54,555002,2020-10-28 13:44:01.599232
1650000,919054,211,55,555002,2020-10-28 13:44:01.609232
2330000,1124166,229,89,555002,2020-10-28 13:44:01.619232
2160000,1158888,230,77,555002,2020-10-28 13:44:01.629232
1474000,796332,198,69,555002,2020-10-28 13:44:01.639232
1490000,898498,201,47,555002,2020-10-28 13:44:01.649232
1690000,931054,201,60,555002,2020-10-28 13:44:01.659232
1840000,1055776,210,54,555002,2020-10-28 13:44:01.669232
2080000,1067610,223,77,555002,2020-10-28 13:44:01.679232
1540000,921498,201,55,555002,2020-10-28 13:44:01.689232
1428000,951054,198,56,555002,2020-10-28 13:44:01.699232
1870000,829332,214,75,555002,2020-10-28 13:44:01.709232
2270000,1145166,233,89,555002,2020-10-28 13:44:01.719232
1740000,1015776,208,62,555002,2020-10-28 13:44:01.729232
2100000,1042332,220,67,555002,2020-10-28 13:44:01.739232
1400000,758610,195,69,555002,2020-10-28 13:44:01.749232
1860100,894110,207,76,555002,2020-10-28 13:44:01.759232
1590000,1002776,208,49,555002,2020-10-28 13:44:01.769232
1524000,838332,199,60,555002,2020-10-28 13:44:01.779232
2210000,1045610,223,74,555002,2020-10-28 13:44:01.789232
1590000,967054,210,65,555002,2020-10-28 13:44:01.799232
1880000,1029054,213,72,555002,2020-10-28 13:44:01.809232
1490100,784254,198,62,555002,2020-10-28 13:44:01.819232
1798000,876332,203,59,555002,2020-10-28 13:44:01.829232
1640000,1015776,208,58,555002,2020-10-28 13:44:01.839232
1514000,991334,204,68,555002,2020-10-28 13:44:01.849232
2280000,1078888,228,80,555002,2020-10-28 13:44:01.859232
1640000,985776,206,64,555002,2020-10-28 13:44:01.869232
1510000,1023776,208,57,555002,2020-10-28 13:44:01.879232
2050000,1024332,220,73,555002,2020-10-28 13:44:01.889232
1894000,986888,215,73,555002,2020-10-28 13:44:01.899232
1611000,854610,200,71,555002,2020-10-28 13:44:01.909232
1680000,875054,211,66,555002,2020-10-28 13:44:01.919232
2018000,1054888,214,71,555002,2020-10-28 13:44:01.929232
1750000,881776,204,68,555002,2020-10-28 13:44:01.939232
1850000,978054,213,69,555002,2020-10-28 13:44:01.949232
2000000,1133332,220,64,555002,2020-10-28 13:44:01.959232
1810000,897054,211,61,555002,2020-10-28 13:44:01.969232
1545000,846054,198,61,555002,2020-10-28 13:44:01.979232
2200000,1120888,228,84,555002,2020-10-28 13:44:01.989232
1820010,947810,207,67,555002,2020-10-28 13:44:01.999232
2080000,990332,218,73,555002,2020-10-28 13:44:02.009232
1730000,958332,210,72,555002,2020-10-28 13:44:02.019232
1660000,763054,207,78,555002,2020-10-28 13:44:02.029232
1478000,860054,192,59,555002,2020-10-28 13:44:02.039232
1690000,1043332,215,60,555002,2020-10-28 13:44:02.049232
2040000,1054332,220,64,555002,2020-10-28 13:44:02.059232
1553000,972332,204,63,555002,2020-10-28 13:44:02.069232
1618000,826332,205,63,555002,2020-10-28 13:44:02.079232
2040000,1052332,215,69,555002,2020-10-28 13:44:02.089232
1550000,871776,203,65,555002,2020-10-28 13:44:02.099232
1430000,940054,209,66,555002,2020-10-28 13:44:02.109232
2010000,938054,211,69,555002,2020-10-28 13:44:02.119232
1730000,920776,203,66,555002,2020-10-28 13:44:02.129232
1680000,917054,211,62,555002,2020-10-28 13:44:02.139232
1749000,970610,210,70,555002,2020-10-28 13:44:02.149232
1970000,1028610,218,79,555002,2020-10-28 13:44:02.159232
1820000,1014332,220,60,555002,2020-10-28 13:44:02.169232
2090000,1099610,225,70,555002,2020-10-28 13:44:02.179232
1490000,863776,208,61,555002,2020-10-28 13:44:02.189232
1048000,785776,187,49,555002,2020-10-28 13:44:02.199232
1611000,839332,202,57,555002,2020-10-28 13:44:02.209232
1530000,993776,208,49,555002,2020-10-28 13:44:02.219232
1686000,866108,199,62,555002,2020-10-28 13:44:02.229232
1980000,1078054,213,68,555002,2020-10-28 13:44:02.239232
1520000,893776,202,63,555002,2020-10-28 13:44:02.249232
2010000,1070054,215,57,555002,2020-10-28 13:44:02.259232
2010000,1074332,220,68,555002,2020-10-28 13:44:02.269232
1180000,809498,193,59,555002,2020-10-28 13:44:02.279232
1990000,1095610,223,78,555002,2020-10-28 13:44:02.289232
1673000,995610,209,68,555002,2020-10-28 13:44:02.299232
2140000,1069888,226,82,555002,2020-10-28 13:44:02.309232
1401000,808610,189,68,555002,2020-10-28 13:44:02.319232
1680000,955776,206,63,555002,2020-10-28 13:44:02.329232
2010000,1098610,225,72,555002,2020-10-28 13:44:02.339232
2090000,948054,213,70,555002,2020-10-28 13:44:02.349232
1910000,884776,206,66,555002,2020-10-28 13:44:02.359232
1539000,811332,205,68,555002,2020-10-28 13:44:02.369232
1147000,734754,182,47,555002,2020-10-28 13:44:02.379232
1891000,925166,209,68,555002,2020-10-28 13:44:02.389232
2030000,1061332,220,76,555002,2020-10-28 13:44:02.399232
1720010,955810,206,67,555002,2020-10-28 13:44:02.409232
1440000,900498,197,58,555002,2020-10-28 13:44:02.419232
1620000,953776,210,52,555002,2020-10-28 13:44:02.429232
1820000,1053332,218,65,555002,2020-10-28 13:44:02.439232
1650000,980054,208,72,555002,2020-10-28 13:44:02.449232
1970000,1054054,215,60,555002,2020-10-28 13:44:02.459232
1710000,1018054,213,62,555002,2020-10-28 13:44:02.469232
1840000,982054,215,67,555002,2020-10-28 13:44:02.479232
2140000,1076610,225,75,555002,2020-10-28 13:44:02.489232
1885000,974888,212,69,555002,2020-10-28 13:44:02.499232
1920000,1032332,218,67,555002,2020-10-28 13:44:02.509232
1338000,847498,193,58,555002,2020-10-28 13:44:02.519232
1670000,938054,213,62,555002,2020-10-28 13:44:02.529232
1664000,919532,204,68,555002,2020-10-28 13:44:02.539232
1860000,1003332,218,73,555002,2020-10-28 13:44:02.549232
2050000,1069610,221,75,555002,2020-10-28 13:44:02.559232
1163000,670056,181,59,555002,2020-10-28 13:44:02.569232
1820000,1012332,214,69,555002,2020-10-28 13:44:02.579232
1980000,1013332,218,70,555002,2020-10-28 13:44:02.589232
1930000,974610,221,81,555002,2020-10-28 13:44:02.599232
1400000,891776,204,63,555002,2020-10-28 13:44:02.609232
2020000,1068332,220,64,555002,2020-10-28 13:44:02.619232
1650000,1028054,211,69,555002,2020-10-28 13:44:02.629232
1680000,1030054,213,67,555002,2020-10-28 13:44:02.639232
1556000,883610,198,57,555002,2020-10-28 13:44:02.649232
1350000,858498,199,56,555002,2020-10-28 13:44:02.659232
2020000,1069054,215,66,555002,2020-10-28 13:44:02.669232
1250000,865220,196,62,555002,2020-10-28 13:44:02.679232
1990000,1132332,220,63,555002,2020-10-28 13:44:02.689232
1810000,1008054,209,59,555002,2020-10-28 13:44:02.699232
1476000,882810,198,70,555002,2020-10-28 13:44:02.709232
1640000,1030054,211,63,555002,2020-10-28 13:44:02.719232
1900000,950054,207,71,555002,2020-10-28 13:44:02.729232
2130000,1126610,225,78,555002,2020-10-28 13:44:02.739232
1670000,927054,211,66,555002,2020-10-28 13:44:02.749232
1580000,903776,202,60,555002,2020-10-28 13:44:02.759232
1540000,903776,203,65,555002,2020-10-28 13:44:02.769232
2090000,1012054,215,59,555002,2020-10-28 13:44:02.779232
2090000,1023332,214,72,555002,2020-10-28 13:44:02.789232
1700000,921498,205,41,555002,2020-10-28 13:44:02.799232
1660000,959054,211,63,555002,2020-10-28 13:44:02.809232
1679000,895610,203,64,555002,2020-10-28 13:44:02.819232
1740000,942610,213,79,555002,2020-10-28 13:44:02.829232
1850000,942054,213,62,555002,2020-10-28 13:44:02.839232
2020000,932332,218,78,555002,2020-10-28 13:44:02.849232
1850000,930054,211,68,555002,2020-10-28 13:44:02.859232
2250000,1129888,230,76,555002,2020-10-28 13:44:02.869232
1880000,860054,209,65,555002,2020-10-28 13:44:02.879232
1610000,923776,205,51,555002,2020-10-28 13:44:02.889232
1649000,944332,207,73,555002,2020-10-28 13:44:02.899232
1940000,1108054,215,72,555002,2020-10-28 13:44:02.909232
1730000,970054,213,66,555002,2020-10-28 13:44:02.919232
1108000,730054,180,47,555002,2020-10-28 13:44:02.929232
1330000,981498,203,56,555002,2020-10-28 13:44:02.939232
1860000,922332,216,77,555002,2020-10-28 13:44:02.949232
2040000,1076332,215,71,555002,2020-10-28 13:44:02.959232
1730000,910054,203,76,555002,2020-10-28 13:44:02.969232
1860000,900054,213,64,555002,2020-10-28 13:44:02.979232
1750000,998054,209,61,555002,2020-10-28 13:44:02.989232
1860000,1090054,215,58,555002,2020-10-28 13:44:02.999232
1740000,1032332,216,63,555002,2020-10-28 13:44:03.009232
1300000,849498,199,51,555002,2020-10-28 13:44:03.019232
1580000,853776,204,66,555002,2020-10-28 13:44:03.029232
2100000,1136610,225,81,555002,2020-10-28 13:44:03.039232
