PDCPBytesDL,PDCPBytesUL,PRBUsageDL,PRBUsageUL,cellid,MeasTimestampRF
1909000,911888,217,80,555011,2020-10-28 13:44:52.831070
1820000,916054,213,67,555011,2020-10-28 13:44:52.841070
1890000,1013332,220,72,555011,2020-10-28 13:44:52.851070
1730000,940054,211,63,555011,2020-10-28 13:44:52.861070
1830000,940332,216,71,555011,2020-10-28 13:44:52.871070
1720010,905388,204,78,555011,2020-10-28 13:44:52.881070
2010000,939332,216,80,555011,2020-10-28 13:44:52.891070
1890000,1041332,218,70,555011,2020-10-28 13:44:52.901070
2150000,1068610,225,71,555011,2020-10-28 13:44:52.911070
1630000,1038054,208,65,555011,2020-10-28 13:44:52.921070
1770000,1020054,213,69,555011,2020-10-28 13:44:52.931070
1630000,955776,208,49,555011,2020-10-28 13:44:52.941070
1720100,946630,208,68,555011,2020-10-28 13:44:52.951070
1580000,1045776,208,60,555011,2020-10-28 13:44:52.961070
1665000,857254,198,67,555011,2020-10-28 13:44:52.971070
1840000,1046332,213,75,555011,2020-10-28 13:44:52.981070
1350010,760976,188,52,555011,2020-10-28 13:44:52.991070
1560000,979498,205,50,555011,2020-10-28 13:44:53.001070
2180000,1055166,229,83,555011,2020-10-28 13:44:53.011070
1687000,998610,210,66,555011,2020-10-28 13:44:53.021070
1910000,1100054,215,65,555011,2020-10-28 13:44:53.031070
1424000,792352,193,65,555011,2020-10-28 13:44:53.041070
1660000,951332,205,78,555011,2020-10-28 13:44:53.051070
1606000,896610,204,71,555011,2020-10-28 13:44:53.061070
1720000,981498,205,51,555011,2020-10-28 13:44:53.071070
1390000,825776,202,66,555011,2020-10-28 13:44:53.081070
1600000,1016776,210,56,555011,2020-10-28 13:44:53.091070
1669000,866610,212,72,555011,2020-10-28 13:44:53.101070
1160000,889498,203,49,555011,2020-10-28 13:44:53.111070
1065000,680776,189,54,555011,2020-10-28 13:44:53.121070
1930000,1036332,218,70,555011,2020-10-28 13:44:53.131070
1610000,898054,206,71,555011,2020-10-28 13:44:53.141070
1210000,755498,196,57,555011,2020-10-28 13:44:53.151070
1767000,1008054,205,68,555011,2020-10-28 13:44:53.161070
1784000,1028610,209,72,555011,2020-10-28 13:44:53.171070
2040000,1091332,218,68,555011,2020-10-28 13:44:53.181070
1970000,1044332,218,66,555011,2020-10-28 13:44:53.191070
1710010,872388,204,74,555011,2020-10-28 13:44:53.201070
1810000,928054,211,66,555011,2020-10-28 13:44:53.211070
2100000,1126610,225,79,555011,2020-10-28 13:44:53.221070
1510000,1021498,203,49,555011,2020-10-28 13:44:53.231070
2290000,1076610,225,81,555011,2020-10-28 13:44:53.241070
1827000,871610,206,65,555011,2020-10-28 13:44:53.251070
2330000,1098888,230,70,555011,2020-10-28 13:44:53.261070
2170000,1109888,226,80,555011,2020-10-28 13:44:53.271070
2020000,1034332,218,68,555011,2020-10-28 13:44:53.281070
2060000,981332,218,66,555011,2020-10-28 13:44:53.291070
1087000,681220,186,47,555011,2020-10-28 13:44:53.301070
1680000,998054,211,66,555011,2020-10-28 13:44:53.311070
1880000,972332,213,69,555011,2020-10-28 13:44:53.321070
2160000,1106610,225,83,555011,2020-10-28 13:44:53.331070
1720000,985776,208,54,555011,2020-10-28 13:44:53.341070
2260000,1115610,225,74,555011,2020-10-28 13:44:53.351070
2170000,1126332,220,72,555011,2020-10-28 13:44:53.361070
2240000,1154888,230,80,555011,2020-10-28 13:44:53.371070
1700000,1050054,215,57,555011,2020-10-28 13:44:53.381070
2260000,1174888,230,75,555011,2020-10-28 13:44:53.391070
2180000,1122888,230,77,555011,2020-10-28 13:44:53.401070
1223000,723074,186,61,555011,2020-10-28 13:44:53.411070
1810000,1032054,213,61,555011,2020-10-28 13:44:53.421070
1740000,1083332,220,70,555011,2020-10-28 13:44:53.431070
1810100,969388,212,75,555011,2020-10-28 13:44:53.441070
1790000,1008054,211,65,555011,2020-10-28 13:44:53.451070
1710000,1052054,213,65,555011,2020-10-28 13:44:53.461070
2020000,1094888,224,86,555011,2020-10-28 13:44:53.471070
1890000,983776,210,67,555011,2020-10-28 13:44:53.481070
1810000,1022054,215,61,555011,2020-10-28 13:44:53.491070
1950000,1022332,220,72,555011,2020-10-28 13:44:53.501070
2020000,1104332,220,75,555011,2020-10-28 13:44:53.511070
1917000,969888,215,69,555011,2020-10-28 13:44:53.521070
1814000,864110,205,65,555011,2020-10-28 13:44:53.531070
1350000,815220,196,43,555011,2020-10-28 13:44:53.541070
1444000,869054,197,61,555011,2020-10-28 13:44:53.551070
2220000,1163888,230,73,555011,2020-10-28 13:44:53.561070
1800000,1006332,216,73,555011,2020-10-28 13:44:53.571070
2110000,983610,223,73,555011,2020-10-28 13:44:53.581070
1210000,1031498,201,50,555011,2020-10-28 13:44:53.591070
2140000,1107888,230,78,555011,2020-10-28 13:44:53.601070
1680000,994776,210,72,555011,2020-10-28 13:44:53.611070
1640000,703498,199,52,555011,2020-10-28 13:44:53.621070
1780010,993612,209,64,555011,2020-10-28 13:44:53.631070
2039000,1000332,214,74,555011,2020-10-28 13:44:53.641070
2023000,1052666,219,80,555011,2020-10-28 13:44:53.651070
1590000,856054,202,63,555011,2020-10-28 13:44:53.661070
1750000,855054,207,61,555011,2020-10-28 13:44:53.671070
1580000,988054,209,65,555011,2020-10-28 13:44:53.681070
1800000,1038054,213,73,555011,2020-10-28 13:44:53.691070
1370000,885776,202,62,555011,2020-10-28 13:44:53.701070
1770000,1045776,210,61,555011,2020-10-28 13:44:53.711070
1350000,911498,201,59,555011,2020-10-28 13:44:53.721070
1400000,848498,200,60,555011,2020-10-28 13:44:53.731070
1600100,979332,204,61,555011,2020-10-28 13:44:53.741070
1600000,867054,209,66,555011,2020-10-28 13:44:53.751070
1540000,1001498,205,52,555011,2020-10-28 13:44:53.761070
1540000,923776,208,62,555011,2020-10-28 13:44:53.771070
1568010,891888,200,68,555011,2020-10-28 13:44:53.781070
1219000,804776,194,62,555011,2020-10-28 13:44:53.791070
1770000,1020054,215,65,555011,2020-10-28 13:44:53.801070
1527000,835332,199,66,555011,2020-10-28 13:44:53.811070
1990000,1063332,218,70,555011,2020-10-28 13:44:53.821070
1570000,918054,209,70,555011,2020-10-28 13:44:53.831070
1440000,899498,201,63,555011,2020-10-28 13:44:53.841070
2190000,1066610,225,68,555011,2020-10-28 13:44:53.851070
1750000,955332,216,68,555011,2020-10-28 13:44:53.861070
1840000,957776,206,65,555011,2020-10-28 13:44:53.871070
1900000,922332,212,79,555011,2020-10-28 13:44:53.881070
1840000,950054,211,63,555011,2020-10-28 13:44:53.891070
1640000,1075776,210,65,555011,2020-10-28 13:44:53.901070
1670000,1013776,208,54,555011,2020-10-28 13:44:53.911070
1529000,820054,204,64,555011,2020-10-28 13:44:53.921070
1383000,856054,193,62,555011,2020-10-28 13:44:53.931070
1780000,1034332,214,82,555011,2020-10-28 13:44:53.941070
1860000,1064332,218,79,555011,2020-10-28 13:44:53.951070
1950000,1009054,213,59,555011,2020-10-28 13:44:53.961070
2020000,1026610,223,75,555011,2020-10-28 13:44:53.971070
1690000,894054,213,62,555011,2020-10-28 13:44:53.981070
1530000,957776,208,66,555011,2020-10-28 13:44:53.991070
1838000,931888,209,74,555011,2020-10-28 13:44:54.001070
1670000,843776,208,61,555011,2020-10-28 13:44:54.011070
1520000,852776,202,61,555011,2020-10-28 13:44:54.021070
1569000,827332,200,75,555011,2020-10-28 13:44:54.031070
1540000,971776,208,55,555011,2020-10-28 13:44:54.041070
1269000,779054,196,63,555011,2020-10-28 13:44:54.051070
1860000,866332,212,76,555011,2020-10-28 13:44:54.061070
1510000,829498,199,62,555011,2020-10-28 13:44:54.071070
1600000,986054,209,69,555011,2020-10-28 13:44:54.081070
1890000,940054,209,76,555011,2020-10-28 13:44:54.091070
1571000,916254,200,60,555011,2020-10-28 13:44:54.101070
2160000,1118888,228,82,555011,2020-10-28 13:44:54.111070
1380000,819498,195,66,555011,2020-10-28 13:44:54.121070
1970000,998054,211,66,555011,2020-10-28 13:44:54.131070
2220000,1030888,226,81,555011,2020-10-28 13:44:54.141070
1620000,866054,207,66,555011,2020-10-28 13:44:54.151070
1560000,883776,203,58,555011,2020-10-28 13:44:54.161070
1370000,1041498,203,62,555011,2020-10-28 13:44:54.171070
2400000,1165166,235,86,555011,2020-10-28 13:44:54.181070
1709000,953776,204,62,555011,2020-10-28 13:44:54.191070
1320000,927220,198,45,555011,2020-10-28 13:44:54.201070
2289000,1071166,224,77,555011,2020-10-28 13:44:54.211070
1934000,795388,208,74,555011,2020-10-28 13:44:54.221070
1299000,807054,200,58,555011,2020-10-28 13:44:54.231070
1598000,976054,205,65,555011,2020-10-28 13:44:54.241070
1617000,753054,198,66,555011,2020-10-28 13:44:54.251070
1680000,995776,210,60,555011,2020-10-28 13:44:54.261070
2050000,1064332,220,75,555011,2020-10-28 13:44:54.271070
2020000,1051332,220,64,555011,2020-10-28 13:44:54.281070
1950000,930610,219,75,555011,2020-10-28 13:44:54.291070
1980000,1062332,214,67,555011,2020-10-28 13:44:54.301070
1490000,970498,205,47,555011,2020-10-28 13:44:54.311070
1710000,914332,216,64,555011,2020-10-28 13:44:54.321070
1330000,889498,203,54,555011,2020-10-28 13:44:54.331070
1850000,863888,215,76,555011,2020-10-28 13:44:54.341070
1401000,910976,195,51,555011,2020-10-28 13:44:54.351070
1400000,864776,204,61,555011,2020-10-28 13:44:54.361070
1730000,1020054,209,61,555011,2020-10-28 13:44:54.371070
1820000,962332,216,62,555011,2020-10-28 13:44:54.381070
1730000,1070054,215,67,555011,2020-10-28 13:44:54.391070
1920000,921332,216,71,555011,2020-10-28 13:44:54.401070
1559000,781332,198,67,555011,2020-10-28 13:44:54.411070
1870000,1138332,220,63,555011,2020-10-28 13:44:54.421070
1555010,868388,193,66,555011,2020-10-28 13:44:54.431070
1920000,995888,224,76,555011,2020-10-28 13:44:54.441070
1910000,970054,209,68,555011,2020-10-28 13:44:54.451070
1880000,964332,216,77,555011,2020-10-28 13:44:54.461070
2100000,1102888,228,89,555011,2020-10-28 13:44:54.471070
1840000,1052332,220,72,555011,2020-10-28 13:44:54.481070
1930100,978888,213,73,555011,2020-10-28 13:44:54.491070
1640000,846054,209,60,555011,2020-10-28 13:44:54.501070
1990000,1100332,220,68,555011,2020-10-28 13:44:54.511070
1900000,1010054,215,65,555011,2020-10-28 13:44:54.521070
2390000,1156166,235,90,555011,2020-10-28 13:44:54.531070
1940000,1122332,220,60,555011,2020-10-28 13:44:54.541070
1678000,838088,201,74,555011,2020-10-28 13:44:54.551070
1435000,906054,202,66,555011,2020-10-28 13:44:54.561070
1710000,939776,210,57,555011,2020-10-28 13:44:54.571070
1520000,838054,201,59,555011,2020-10-28 13:44:54.581070
2210000,1082888,228,84,555011,2020-10-28 13:44:54.591070
2110000,1044332,220,59,555011,2020-10-28 13:44:54.601070
2220000,1099888,228,80,555011,2020-10-28 13:44:54.611070
1407000,946776,195,42,555011,2020-10-28 13:44:54.621070
2100000,1080610,223,82,555011,2020-10-28 13:44:54.631070
2030000,1043332,218,67,555011,2020-10-28 13:44:54.641070
1850000,1044332,220,71,555011,2020-10-28 13:44:54.651070
1875000,1006610,210,69,555011,2020-10-28 13:44:54.661070
1803000,940832,205,63,555011,2020-10-28 13:44:54.671070
1617000,926332,207,69,555011,2020-10-28 13:44:54.681070
1790000,948054,213,65,555011,2020-10-28 13:44:54.691070
1920000,1010332,216,66,555011,2020-10-28 13:44:54.701070
1850000,1001054,213,75,555011,2020-10-28 13:44:54.711070
1880000,970054,210,64,555011,2020-10-28 13:44:54.721070
1910000,981332,218,63,555011,2020-10-28 13:44:54.731070
1320010,844776,189,57,555011,2020-10-28 13:44:54.741070
1830000,1084332,220,70,555011,2020-10-28 13:44:54.751070
1420000,820776,200,58,555011,2020-10-28 13:44:54.761070
1760100,932332,204,62,555011,2020-10-28 13:44:54.771070
1820000,974332,218,72,555011,2020-10-28 13:44:54.781070
1609000,890776,202,61,555011,2020-10-28 13:44:54.791070
1850000,1030054,213,61,555011,2020-10-28 13:44:54.801070
1940000,977054,213,68,555011,2020-10-28 13:44:54.811070
2100000,1057610,220,78,555011,2020-10-28 13:44:54.821070
1940000,960332,218,69,555011,2020-10-28 13:44:54.831070
1720000,919054,215,62,555011,2020-10-28 13:44:54.841070
1720000,974776,208,57,555011,2020-10-28 13:44:54.851070
1664000,867352,202,62,555011,2020-10-28 13:44:54.861070
2010000,976610,221,74,555011,2020-10-28 13:44:54.871070
1159000,722498,188,53,555011,2020-10-28 13:44:54.881070
1699000,942610,213,73,555011,2020-10-28 13:44:54.891070
1857000,979610,209,68,555011,2020-10-28 13:44:54.901070
1327000,788776,190,60,555011,2020-10-28 13:44:54.911070
1641000,863630,205,76,555011,2020-10-28 13:44:54.921070
2000000,1056610,225,68,555011,2020-10-28 13:44:54.931070
1650000,868054,202,64,555011,2020-10-28 13:44:54.941070
1719000,937332,209,69,555011,2020-10-28 13:44:54.951070
1990000,1079332,220,76,555011,2020-10-28 13:44:54.961070
2040000,921610,223,78,555011,2020-10-28 13:44:54.971070
1590000,960054,205,67,555011,2020-10-28 13:44:54.981070
1680000,988054,211,62,555011,2020-10-28 13:44:54.991070
1521000,878610,194,59,555011,2020-10-28 13:44:55.001070
1730000,945776,208,56,555011,2020-10-28 13:44:55.011070
1980000,905610,217,81,555011,2020-10-28 13:44:55.021070
1269000,856776,199,51,555011,2020-10-28 13:44:55.031070
1489000,832776,199,57,555011,2020-10-28 13:44:55.041070
1700000,1019054,209,64,555011,2020-10-28 13:44:55.051070
1998000,912610,212,66,555011,2020-10-28 13:44:55.061070
1272000,833532,190,57,555011,2020-10-28 13:44:55.071070
1760010,1004888,211,71,555011,2020-10-28 13:44:55.081070
1740000,875054,215,54,555011,2020-10-28 13:44:55.091070
1670000,890054,209,69,555011,2020-10-28 13:44:55.101070
1980000,944054,213,59,555011,2020-10-28 13:44:55.111070
1790000,1009054,213,70,555011,2020-10-28 13:44:55.121070
1860000,1038054,213,58,555011,2020-10-28 13:44:55.131070
1910000,1001332,218,63,555011,2020-10-28 13:44:55.141070
1538000,997332,209,69,555011,2020-10-28 13:44:55.151070
1800000,1040054,213,59,555011,2020-10-28 13:44:55.161070
981000,799976,186,60,555011,2020-10-28 13:44:55.171070
2078000,1005166,214,83,555011,2020-10-28 13:44:55.181070
1580000,998054,209,65,555011,2020-10-28 13:44:55.191070
2020000,1116610,220,84,555011,2020-10-28 13:44:55.201070
1860000,1089054,215,66,555011,2020-10-28 13:44:55.211070
1230000,866498,193,67,555011,2020-10-28 13:44:55.221070
1750000,1045776,210,56,555011,2020-10-28 13:44:55.231070
1590000,920054,207,73,555011,2020-10-28 13:44:55.241070
1660000,926054,206,69,555011,2020-10-28 13:44:55.251070
1741000,860332,202,63,555011,2020-10-28 13:44:55.261070
1820000,990610,215,73,555011,2020-10-28 13:44:55.271070
2250000,1153888,230,79,555011,2020-10-28 13:44:55.281070
1710000,840332,212,77,555011,2020-10-28 13:44:55.291070
1590000,1057054,211,68,555011,2020-10-28 13:44:55.301070
2000000,1058610,221,79,555011,2020-10-28 13:44:55.311070
1900000,1018054,211,66,555011,2020-10-28 13:44:55.321070
1580000,973776,208,60,555011,2020-10-28 13:44:55.331070
1738000,858610,205,75,555011,2020-10-28 13:44:55.341070
1791000,805888,207,80,555011,2020-10-28 13:44:55.351070
1650000,1048054,215,58,555011,2020-10-28 13:44:55.361070
1350000,841776,202,61,555011,2020-10-28 13:44:55.371070
1640000,836054,207,65,555011,2020-10-28 13:44:55.381070
1167000,817254,185,47,555011,2020-10-28 13:44:55.391070
1950000,967054,213,56,555011,2020-10-28 13:44:55.401070
2020000,1002332,220,73,555011,2020-10-28 13:44:55.411070
1600000,998054,208,63,555011,2020-10-28 13:44:55.421070
1430000,1027220,200,52,555011,2020-10-28 13:44:55.431070
2120000,1047888,225,83,555011,2020-10-28 13:44:55.441070
1440000,921498,203,48,555011,2020-10-28 13:44:55.451070
1600000,989054,211,70,555011,2020-10-28 13:44:55.461070
1870000,1030054,213,61,555011,2020-10-28 13:44:55.471070
1680000,1099054,215,62,555011,2020-10-28 13:44:55.481070
1670000,813054,201,67,555011,2020-10-28 13:44:55.491070
1584000,880054,198,62,555011,2020-10-28 13:44:55.501070
1850000,1091332,220,68,555011,2020-10-28 13:44:55.511070
1230000,757498,190,61,555011,2020-10-28 13:44:55.521070
1540000,768054,203,72,555011,2020-10-28 13:44:55.531070
1870000,1090054,215,60,555011,2020-10-28 13:44:55.541070
1650000,988054,209,61,555011,2020-10-28 13:44:55.551070
2229000,995166,224,81,555011,2020-10-28 13:44:55.561070
1770000,947054,208,65,555011,2020-10-28 13:44:55.571070
1508000,932054,195,57,555011,2020-10-28 13:44:55.581070
1970000,1082332,220,68,555011,2020-10-28 13:44:55.591070
1940000,1034332,220,70,555011,2020-10-28 13:44:55.601070
1960000,1043332,218,66,555011,2020-10-28 13:44:55.611070
1780000,937054,209,59,555011,2020-10-28 13:44:55.621070
2130000,1059610,223,76,555011,2020-10-28 13:44:55.631070
1510100,931832,202,62,555011,2020-10-28 13:44:55.641070
1410000,981498,205,52,555011,2020-10-28 13:44:55.651070
1433000,898532,201,62,555011,2020-10-28 13:44:55.661070
2350000,1134166,233,88,555011,2020-10-28 13:44:55.671070
1685000,886610,205,68,555011,2020-10-28 13:44:55.681070
1390000,889498,205,59,555011,2020-10-28 13:44:55.691070
1378000,815220,188,54,555011,2020-10-28 13:44:55.701070
1450000,819054,196,61,555011,2020-10-28 13:44:55.711070
1550000,1043498,205,57,555011,2020-10-28 13:44:55.721070
1310100,828056,189,43,555011,2020-10-28 13:44:55.731070
1489000,903054,202,62,555011,2020-10-28 13:44:55.741070
2040000,1107610,225,76,555011,2020-10-28 13:44:55.751070
1530010,873276,192,54,555011,2020-10-28 13:44:55.761070
1990000,900610,219,77,555011,2020-10-28 13:44:55.771070
1300000,875776,198,62,555011,2020-10-28 13:44:55.781070
1914000,935612,208,72,555011,2020-10-28 13:44:55.791070
1900000,954332,218,66,555011,2020-10-28 13:44:55.801070
1850000,1014332,216,59,555011,2020-10-28 13:44:55.811070
1560000,1019498,205,57,555011,2020-10-28 13:44:55.821070
1620000,901498,198,54,555011,2020-10-28 13:44:55.831070
1720000,947054,210,69,555011,2020-10-28 13:44:55.841070
2020000,1083332,214,69,555011,2020-10-28 13:44:55.851070
1870000,1042332,218,75,555011,2020-10-28 13:44:55.861070
1420000,962054,209,64,555011,2020-10-28 13:44:55.871070
2120000,1005776,210,54,555011,2020-10-28 13:44:55.881070
1690000,1038054,209,75,555011,2020-10-28 13:44:55.891070
1910000,993332,218,68,555011,2020-10-28 13:44:55.901070
1504000,810832,197,66,555011,2020-10-28 13:44:55.911070
1759000,935332,207,71,555011,2020-10-28 13:44:55.921070
1795000,884332,203,63,555011,2020-10-28 13:44:55.931070
1660000,1045776,210,56,555011,2020-10-28 13:44:55.941070
2120000,1092332,220,63,555011,2020-10-28 13:44:55.951070
