PDCPBytesDL,PDCPBytesUL,PRBUsageDL,PRBUsageUL,cellid,MeasTimestampRF
1910000,977054,215,51,555009,2020-10-28 13:44:40.771071
1710000,856054,211,73,555009,2020-10-28 13:44:40.781071
1184000,834976,190,53,555009,2020-10-28 13:44:40.791071
1520000,873776,199,71,555009,2020-10-28 13:44:40.801071
1399000,944332,206,61,555009,2020-10-28 13:44:40.811071
1360000,912054,202,55,555009,2020-10-28 13:44:40.821071
2050000,1012610,221,79,555009,2020-10-28 13:44:40.831071
1590000,1035776,208,65,555009,2020-10-28 13:44:40.841071
2040000,1080054,215,60,555009,2020-10-28 13:44:40.851071
1628000,954332,199,69,555009,2020-10-28 13:44:40.861071
1860000,1018054,215,68,555009,2020-10-28 13:44:40.871071
2020000,1015332,214,75,555009,2020-10-28 13:44:40.881071
1454000,817054,198,61,555009,2020-10-28 13:44:40.891071
1860000,1074332,220,77,555009,2020-10-28 13:44:40.901071
2680000,1215722,245,98,555009,2020-10-28 13:44:40.911071
1730000,990054,207,68,555009,2020-10-28 13:44:40.921071
1708000,919610,200,73,555009,2020-10-28 13:44:40.931071
1670000,893776,204,65,555009,2020-10-28 13:44:40.941071
1900000,1019054,210,64,555009,2020-10-28 13:44:40.951071
1380000,822776,198,67,555009,2020-10-28 13:44:40.961071
1570010,919352,198,60,555009,2020-10-28 13:44:40.971071
2150000,1108610,225,74,555009,2020-10-28 13:44:40.981071
1880000,982332,218,69,555009,2020-10-28 13:44:40.991071
1310000,892054,192,66,555009,2020-10-28 13:44:41.001071
1940000,1067054,213,62,555009,2020-10-28 13:44:41.011071
2190000,1070888,228,75,555009,2020-10-28 13:44:41.021071
2130000,1070610,225,72,555009,2020-10-28 13:44:41.031071
1730000,1088054,215,63,555009,2020-10-28 13:44:41.041071
1790000,916054,209,64,555009,2020-10-28 13:44:41.051071
1904000,1027388,215,72,555009,2020-10-28 13:44:41.061071
1950000,1056332,220,64,555009,2020-10-28 13:44:41.071071
1920000,984610,221,77,555009,2020-10-28 13:44:41.081071
1850000,1038054,213,69,555009,2020-10-28 13:44:41.091071
1770000,1068054,213,59,555009,2020-10-28 13:44:41.101071
1330000,879498,199,64,555009,2020-10-28 13:44:41.111071
1338000,808776,190,55,555009,2020-10-28 13:44:41.121071
1690000,913776,206,67,555009,2020-10-28 13:44:41.131071
2294000,1009888,214,75,555009,2020-10-28 13:44:41.141071
1880000,1041332,218,61,555009,2020-10-28 13:44:41.151071
2025000,958088,219,73,555009,2020-10-28 13:44:41.161071
1574000,879832,198,64,555009,2020-10-28 13:44:41.171071
1203000,919054,193,66,555009,2020-10-28 13:44:41.181071
1640000,902776,206,53,555009,2020-10-28 13:44:41.191071
1670000,753054,209,72,555009,2020-10-28 13:44:41.201071
1690010,934332,202,59,555009,2020-10-28 13:44:41.211071
1034000,770276,185,53,555009,2020-10-28 13:44:41.221071
1740000,865332,211,79,555009,2020-10-28 13:44:41.231071
1695000,849890,197,74,555009,2020-10-28 13:44:41.241071
1380000,1061498,205,48,555009,2020-10-28 13:44:41.251071
1680000,990054,213,63,555009,2020-10-28 13:44:41.261071
1890000,1010332,218,79,555009,2020-10-28 13:44:41.271071
2020000,1020332,214,63,555009,2020-10-28 13:44:41.281071
1540000,859498,201,62,555009,2020-10-28 13:44:41.291071
1570000,1015776,208,55,555009,2020-10-28 13:44:41.301071
1650000,831776,204,62,555009,2020-10-28 13:44:41.311071
1920000,1070054,215,67,555009,2020-10-28 13:44:41.321071
1860000,946054,211,69,555009,2020-10-28 13:44:41.331071
1880000,990054,211,69,555009,2020-10-28 13:44:41.341071
1750000,1088054,215,60,555009,2020-10-28 13:44:41.351071
1460000,835054,207,67,555009,2020-10-28 13:44:41.361071
2050000,1074332,220,76,555009,2020-10-28 13:44:41.371071
2020000,1044332,220,58,555009,2020-10-28 13:44:41.381071
1661000,856074,197,62,555009,2020-10-28 13:44:41.391071
2100000,1098610,225,72,555009,2020-10-28 13:44:41.401071
1723000,888610,204,64,555009,2020-10-28 13:44:41.411071
1775000,923612,208,75,555009,2020-10-28 13:44:41.421071
1950000,1054776,208,67,555009,2020-10-28 13:44:41.431071
2250000,1139888,230,75,555009,2020-10-28 13:44:41.441071
2090000,1084332,216,76,555009,2020-10-28 13:44:41.451071
1484000,889074,198,57,555009,2020-10-28 13:44:41.461071
2170000,1081610,223,82,555009,2020-10-28 13:44:41.471071
1970000,1098332,220,76,555009,2020-10-28 13:44:41.481071
1330000,861498,203,59,555009,2020-10-28 13:44:41.491071
1630000,940054,208,69,555009,2020-10-28 13:44:41.501071
1770000,1060054,215,64,555009,2020-10-28 13:44:41.511071
1480000,816054,205,62,555009,2020-10-28 13:44:41.521071
2060000,1075610,225,78,555009,2020-10-28 13:44:41.531071
1580000,928054,209,64,555009,2020-10-28 13:44:41.541071
1660000,1008054,213,78,555009,2020-10-28 13:44:41.551071
1098000,796776,189,51,555009,2020-10-28 13:44:41.561071
1984000,1027888,215,67,555009,2020-10-28 13:44:41.571071
2145000,1036166,219,81,555009,2020-10-28 13:44:41.581071
1754000,879612,207,74,555009,2020-10-28 13:44:41.591071
1870000,990332,218,67,555009,2020-10-28 13:44:41.601071
1540000,892776,206,65,555009,2020-10-28 13:44:41.611071
2010000,1076610,223,66,555009,2020-10-28 13:44:41.621071
1580000,1035776,210,56,555009,2020-10-28 13:44:41.631071
1454000,927254,200,60,555009,2020-10-28 13:44:41.641071
2070000,1111332,220,71,555009,2020-10-28 13:44:41.651071
1850000,1003332,218,63,555009,2020-10-28 13:44:41.661071
2054000,1046186,220,74,555009,2020-10-28 13:44:41.671071
1564000,915610,205,76,555009,2020-10-28 13:44:41.681071
2040000,1031332,220,73,555009,2020-10-28 13:44:41.691071
1499000,866776,193,61,555009,2020-10-28 13:44:41.701071
1868000,1023888,210,81,555009,2020-10-28 13:44:41.711071
1740000,897776,204,66,555009,2020-10-28 13:44:41.721071
1415000,929554,200,57,555009,2020-10-28 13:44:41.731071
1720000,950332,214,75,555009,2020-10-28 13:44:41.741071
2000000,1079054,215,58,555009,2020-10-28 13:44:41.751071
1278000,947776,194,45,555009,2020-10-28 13:44:41.761071
1357000,841054,193,60,555009,2020-10-28 13:44:41.771071
2500000,1107444,238,92,555009,2020-10-28 13:44:41.781071
1760010,961332,203,68,555009,2020-10-28 13:44:41.791071
1744000,951352,204,60,555009,2020-10-28 13:44:41.801071
1920000,1066332,218,68,555009,2020-10-28 13:44:41.811071
2270000,1074332,220,70,555009,2020-10-28 13:44:41.821071
1373000,947074,195,68,555009,2020-10-28 13:44:41.831071
1630000,987776,210,61,555009,2020-10-28 13:44:41.841071
1524000,852332,198,66,555009,2020-10-28 13:44:41.851071
1610000,929776,208,62,555009,2020-10-28 13:44:41.861071
2090000,1074610,221,70,555009,2020-10-28 13:44:41.871071
1790010,875612,208,70,555009,2020-10-28 13:44:41.881071
2490000,1161444,240,92,555009,2020-10-28 13:44:41.891071
1570000,985776,208,58,555009,2020-10-28 13:44:41.901071
1630000,1000054,213,62,555009,2020-10-28 13:44:41.911071
1860000,1039054,213,77,555009,2020-10-28 13:44:41.921071
1800000,1112054,215,65,555009,2020-10-28 13:44:41.931071
1890100,852908,209,74,555009,2020-10-28 13:44:41.941071
1643000,961532,204,63,555009,2020-10-28 13:44:41.951071
1660000,1030054,210,63,555009,2020-10-28 13:44:41.961071
1440010,879976,188,53,555009,2020-10-28 13:44:41.971071
1800000,1050054,215,60,555009,2020-10-28 13:44:41.981071
2680000,1199444,240,89,555009,2020-10-28 13:44:41.991071
1970000,1004332,214,75,555009,2020-10-28 13:44:42.001071
1261000,823276,188,41,555009,2020-10-28 13:44:42.011071
1687000,879610,204,69,555009,2020-10-28 13:44:42.021071
1710000,956054,213,69,555009,2020-10-28 13:44:42.031071
1990000,1023332,220,70,555009,2020-10-28 13:44:42.041071
1990000,1099610,225,73,555009,2020-10-28 13:44:42.051071
1630100,924110,207,74,555009,2020-10-28 13:44:42.061071
1700000,888054,209,67,555009,2020-10-28 13:44:42.071071
1560000,846054,203,66,555009,2020-10-28 13:44:42.081071
1650000,997776,208,60,555009,2020-10-28 13:44:42.091071
2080000,992610,221,79,555009,2020-10-28 13:44:42.101071
1880000,924332,216,71,555009,2020-10-28 13:44:42.111071
1457000,900054,198,63,555009,2020-10-28 13:44:42.121071
1969000,1044610,219,77,555009,2020-10-28 13:44:42.131071
1930000,1101332,220,64,555009,2020-10-28 13:44:42.141071
1600000,900498,198,57,555009,2020-10-28 13:44:42.151071
1860000,1006054,213,63,555009,2020-10-28 13:44:42.161071
1580000,1032776,210,63,555009,2020-10-28 13:44:42.171071
559100,368976,163,53,555009,2020-10-28 13:44:42.181071
2008000,894888,207,74,555009,2020-10-28 13:44:42.191071
1440000,935776,203,64,555009,2020-10-28 13:44:42.201071
1550000,973776,206,57,555009,2020-10-28 13:44:42.211071
1735000,1004810,210,69,555009,2020-10-28 13:44:42.221071
1720000,993776,208,67,555009,2020-10-28 13:44:42.231071
1619000,895332,203,63,555009,2020-10-28 13:44:42.241071
1890000,1060054,215,62,555009,2020-10-28 13:44:42.251071
1680000,885776,204,59,555009,2020-10-28 13:44:42.261071
1910000,989054,215,69,555009,2020-10-28 13:44:42.271071
1651000,930332,202,65,555009,2020-10-28 13:44:42.281071
2070000,1070610,223,72,555009,2020-10-28 13:44:42.291071
1830000,1019054,209,68,555009,2020-10-28 13:44:42.301071
1535000,896054,202,52,555009,2020-10-28 13:44:42.311071
1483000,868054,199,55,555009,2020-10-28 13:44:42.321071
1810000,888332,216,77,555009,2020-10-28 13:44:42.331071
1980000,942332,218,66,555009,2020-10-28 13:44:42.341071
1437000,808054,193,61,555009,2020-10-28 13:44:42.351071
1580000,927776,206,54,555009,2020-10-28 13:44:42.361071
1589000,960610,210,69,555009,2020-10-28 13:44:42.371071
1940000,1062332,220,73,555009,2020-10-28 13:44:42.381071
2151000,984610,210,75,555009,2020-10-28 13:44:42.391071
1620000,1064776,210,58,555009,2020-10-28 13:44:42.401071
2270000,1035888,228,81,555009,2020-10-28 13:44:42.411071
1665000,824288,197,63,555009,2020-10-28 13:44:42.421071
2020000,1030054,213,64,555009,2020-10-28 13:44:42.431071
1305000,823810,189,60,555009,2020-10-28 13:44:42.441071
1710000,948054,211,63,555009,2020-10-28 13:44:42.451071
1970000,1054332,218,75,555009,2020-10-28 13:44:42.461071
1143000,822976,192,56,555009,2020-10-28 13:44:42.471071
1850000,1042332,218,69,555009,2020-10-28 13:44:42.481071
1990000,1064332,220,62,555009,2020-10-28 13:44:42.491071
2140000,1073332,220,75,555009,2020-10-28 13:44:42.501071
1124000,773054,192,58,555009,2020-10-28 13:44:42.511071
1650000,935776,208,54,555009,2020-10-28 13:44:42.521071
1909000,884610,215,77,555009,2020-10-28 13:44:42.531071
2120000,1116332,220,68,555009,2020-10-28 13:44:42.541071
2005000,981888,215,73,555009,2020-10-28 13:44:42.551071
1993000,966888,213,68,555009,2020-10-28 13:44:42.561071
1647000,885610,193,58,555009,2020-10-28 13:44:42.571071
1510000,883498,201,49,555009,2020-10-28 13:44:42.581071
1480100,829532,198,70,555009,2020-10-28 13:44:42.591071
1541000,829352,196,69,555009,2020-10-28 13:44:42.601071
1830000,1101054,215,69,555009,2020-10-28 13:44:42.611071
2090000,1043332,220,66,555009,2020-10-28 13:44:42.621071
1620000,943776,208,69,555009,2020-10-28 13:44:42.631071
1870000,1074054,215,62,555009,2020-10-28 13:44:42.641071
2020000,1015610,218,79,555009,2020-10-28 13:44:42.651071
1477000,849332,202,75,555009,2020-10-28 13:44:42.661071
1840000,1034332,220,68,555009,2020-10-28 13:44:42.671071
1630000,975776,210,63,555009,2020-10-28 13:44:42.681071
1649000,834054,202,65,555009,2020-10-28 13:44:42.691071
1655000,931532,199,72,555009,2020-10-28 13:44:42.701071
1423000,782776,188,54,555009,2020-10-28 13:44:42.711071
1778000,848054,201,65,555009,2020-10-28 13:44:42.721071
1624000,983332,204,60,555009,2020-10-28 13:44:42.731071
1220000,805220,195,49,555009,2020-10-28 13:44:42.741071
1319000,735776,197,49,555009,2020-10-28 13:44:42.751071
1740000,910054,202,60,555009,2020-10-28 13:44:42.761071
1917000,1013610,219,79,555009,2020-10-28 13:44:42.771071
1730000,1060054,215,62,555009,2020-10-28 13:44:42.781071
1320000,835220,192,49,555009,2020-10-28 13:44:42.791071
1910000,1003610,221,82,555009,2020-10-28 13:44:42.801071
2290000,1169888,230,79,555009,2020-10-28 13:44:42.811071
1680000,1047776,210,60,555009,2020-10-28 13:44:42.821071
1370010,872776,194,60,555009,2020-10-28 13:44:42.831071
1589000,803332,205,68,555009,2020-10-28 13:44:42.841071
2030000,1120054,215,60,555009,2020-10-28 13:44:42.851071
1205000,593776,181,68,555009,2020-10-28 13:44:42.861071
1870000,1031332,220,60,555009,2020-10-28 13:44:42.871071
1720000,962332,212,70,555009,2020-10-28 13:44:42.881071
1347000,819054,191,60,555009,2020-10-28 13:44:42.891071
1560000,898054,203,72,555009,2020-10-28 13:44:42.901071
1750000,1018054,213,69,555009,2020-10-28 13:44:42.911071
1298000,895220,190,41,555009,2020-10-28 13:44:42.921071
1788000,904888,211,72,555009,2020-10-28 13:44:42.931071
2220000,1156610,225,79,555009,2020-10-28 13:44:42.941071
1780000,1018054,215,60,555009,2020-10-28 13:44:42.951071
1980000,1016610,223,77,555009,2020-10-28 13:44:42.961071
1667000,848888,203,69,555009,2020-10-28 13:44:42.971071
1324000,832976,194,57,555009,2020-10-28 13:44:42.981071
1990000,1004332,216,83,555009,2020-10-28 13:44:42.991071
1860000,903610,221,72,555009,2020-10-28 13:44:43.001071
1610000,964776,208,53,555009,2020-10-28 13:44:43.011071
1720000,1001498,205,47,555009,2020-10-28 13:44:43.021071
1664000,926610,207,69,555009,2020-10-28 13:44:43.031071
1584000,845630,193,64,555009,2020-10-28 13:44:43.041071
2210000,1138610,225,72,555009,2020-10-28 13:44:43.051071
1474000,890532,201,70,555009,2020-10-28 13:44:43.061071
2100000,964610,223,72,555009,2020-10-28 13:44:43.071071
1540000,998054,207,69,555009,2020-10-28 13:44:43.081071
1890000,899332,212,80,555009,2020-10-28 13:44:43.091071
1410000,901498,192,56,555009,2020-10-28 13:44:43.101071
2077000,1011888,215,75,555009,2020-10-28 13:44:43.111071
1960000,1063332,218,70,555009,2020-10-28 13:44:43.121071
1679000,922332,207,65,555009,2020-10-28 13:44:43.131071
1879000,867610,210,70,555009,2020-10-28 13:44:43.141071
1690000,980054,211,74,555009,2020-10-28 13:44:43.151071
1920000,1073332,218,64,555009,2020-10-28 13:44:43.161071
1515000,891832,198,65,555009,2020-10-28 13:44:43.171071
1640000,935776,206,62,555009,2020-10-28 13:44:43.181071
1460000,778498,199,63,555009,2020-10-28 13:44:43.191071
2090000,1119610,225,68,555009,2020-10-28 13:44:43.201071
2240000,1004166,229,89,555009,2020-10-28 13:44:43.211071
1424000,775254,193,63,555009,2020-10-28 13:44:43.221071
1790000,1053776,210,56,555009,2020-10-28 13:44:43.231071
1570000,922776,208,56,555009,2020-10-28 13:44:43.241071
1579000,941776,204,62,555009,2020-10-28 13:44:43.251071
1850000,1072332,218,65,555009,2020-10-28 13:44:43.261071
1395000,806054,191,64,555009,2020-10-28 13:44:43.271071
1363000,849054,195,53,555009,2020-10-28 13:44:43.281071
1630000,951498,199,53,555009,2020-10-28 13:44:43.291071
1661000,954332,201,67,555009,2020-10-28 13:44:43.301071
1820000,1089054,215,60,555009,2020-10-28 13:44:43.311071
1584000,970352,200,60,555009,2020-10-28 13:44:43.321071
1910000,1044054,215,61,555009,2020-10-28 13:44:43.331071
1370000,931498,199,57,555009,2020-10-28 13:44:43.341071
1767000,865610,202,67,555009,2020-10-28 13:44:43.351071
1830000,1014332,218,66,555009,2020-10-28 13:44:43.361071
1701000,861352,200,67,555009,2020-10-28 13:44:43.371071
1640000,984776,210,61,555009,2020-10-28 13:44:43.381071
1820000,978054,213,64,555009,2020-10-28 13:44:43.391071
1490000,849810,198,68,555009,2020-10-28 13:44:43.401071
2060000,1137610,225,65,555009,2020-10-28 13:44:43.411071
2030000,1083332,220,67,555009,2020-10-28 13:44:43.421071
2011000,978888,214,73,555009,2020-10-28 13:44:43.431071
1990000,972332,213,77,555009,2020-10-28 13:44:43.441071
2180000,1103332,220,73,555009,2020-10-28 13:44:43.451071
1810000,1034332,216,77,555009,2020-10-28 13:44:43.461071
1740000,1048054,213,60,555009,2020-10-28 13:44:43.471071
1580000,1005776,208,53,555009,2020-10-28 13:44:43.481071
1670000,984332,209,81,555009,2020-10-28 13:44:43.491071
2080000,1090610,223,74,555009,2020-10-28 13:44:43.501071
1890000,1084332,218,66,555009,2020-10-28 13:44:43.511071
1850000,896054,213,59,555009,2020-10-28 13:44:43.521071
1060000,631220,181,54,555009,2020-10-28 13:44:43.531071
1780000,958054,213,71,555009,2020-10-28 13:44:43.541071
1595000,863332,198,59,555009,2020-10-28 13:44:43.551071
1315000,861832,191,65,555009,2020-10-28 13:44:43.561071
1764000,936610,205,72,555009,2020-10-28 13:44:43.571071
1770000,913776,204,59,555009,2020-10-28 13:44:43.581071
1710000,990054,213,66,555009,2020-10-28 13:44:43.591071
1610000,866054,207,71,555009,2020-10-28 13:44:43.601071
2190000,1059610,223,70,555009,2020-10-28 13:44:43.611071
1740000,871776,206,69,555009,2020-10-28 13:44:43.621071
1858000,997610,210,66,555009,2020-10-28 13:44:43.631071
1660000,913776,208,54,555009,2020-10-28 13:44:43.641071
1520000,905776,203,63,555009,2020-10-28 13:44:43.651071
1970000,942332,214,76,555009,2020-10-28 13:44:43.661071
1890000,1038054,213,62,555009,2020-10-28 13:44:43.671071
2130000,1088610,225,76,555009,2020-10-28 13:44:43.681071
2010000,1091332,220,67,555009,2020-10-28 13:44:43.691071
1550000,1055776,210,54,555009,2020-10-28 13:44:43.701071
1750000,939054,207,66,555009,2020-10-28 13:44:43.711071
1760000,1085776,210,59,555009,2020-10-28 13:44:43.721071
1420000,891498,195,56,555009,2020-10-28 13:44:43.731071
1880000,950054,213,74,555009,2020-10-28 13:44:43.741071
1890000,1089054,215,66,555009,2020-10-28 13:44:43.751071
1799000,1015332,209,68,555009,2020-10-28 13:44:43.761071
1860000,1112054,215,62,555009,2020-10-28 13:44:43.771071
1480000,899498,201,45,555009,2020-10-28 13:44:43.781071
1815100,820088,199,69,555009,2020-10-28 13:44:43.791071
1789000,943888,217,77,555009,2020-10-28 13:44:43.801071
1514000,877254,199,53,555009,2020-10-28 13:44:43.811071
1490000,918054,207,76,555009,2020-10-28 13:44:43.821071
1490000,792776,204,68,555009,2020-10-28 13:44:43.831071
1580000,875054,208,68,555009,2020-10-28 13:44:43.841071
1550000,1043776,210,56,555009,2020-10-28 13:44:43.851071
1483000,881908,198,72,555009,2020-10-28 13:44:43.861071
1880000,1064332,220,65,555009,2020-10-28 13:44:43.871071
1707000,917054,209,69,555009,2020-10-28 13:44:43.881071
2020000,1064332,218,80,555009,2020-10-28 13:44:43.891071
1280000,821776,202,59,555009,2020-10-28 13:44:43.901071
1447000,920054,195,70,555009,2020-10-28 13:44:43.911071
1044000,798518,185,53,555009,2020-10-28 13:44:43.921071
1784000,975610,207,68,555009,2020-10-28 13:44:43.931071
1800000,985332,209,66,555009,2020-10-28 13:44:43.941071
1510000,866054,206,74,555009,2020-10-28 13:44:43.951071
1900000,1126332,220,72,555009,2020-10-28 13:44:43.961071
1520000,977220,198,55,555009,2020-10-28 13:44:43.971071
1279000,780832,184,54,555009,2020-10-28 13:44:43.981071
2230000,1095610,225,73,555009,2020-10-28 13:44:43.991071
1378100,760532,187,55,555009,2020-10-28 13:44:44.001071
1659000,918332,207,60,555009,2020-10-28 13:44:44.011071
1750100,1001532,204,63,555009,2020-10-28 13:44:44.021071
2100000,1078610,225,71,555009,2020-10-28 13:44:44.031071
1710000,953332,212,74,555009,2020-10-28 13:44:44.041071
2000000,984610,223,80,555009,2020-10-28 13:44:44.051071
1810000,966054,211,63,555009,2020-10-28 13:44:44.061071
1770000,892332,213,72,555009,2020-10-28 13:44:44.071071
2140000,1046166,224,77,555009,2020-10-28 13:44:44.081071
1890000,971610,215,79,555009,2020-10-28 13:44:44.091071
1520000,941776,208,53,555009,2020-10-28 13:44:44.101071
1670000,997054,209,74,555009,2020-10-28 13:44:44.111071
1610000,1025776,206,65,555009,2020-10-28 13:44:44.121071
1510000,1023776,206,65,555009,2020-10-28 13:44:44.131071
1894000,1037888,214,76,555009,2020-10-28 13:44:44.141071
1790000,1078054,215,56,555009,2020-10-28 13:44:44.151071
1700000,907054,209,59,555009,2020-10-28 13:44:44.161071
1390000,931498,200,52,555009,2020-10-28 13:44:44.171071
1714000,823630,201,72,555009,2020-10-28 13:44:44.181071
1339010,813532,187,63,555009,2020-10-28 13:44:44.191071
1341000,807054,195,54,555009,2020-10-28 13:44:44.201071
1980000,974332,220,64,555009,2020-10-28 13:44:44.211071
1600000,930054,211,72,555009,2020-10-28 13:44:44.221071
2460000,1148166,235,91,555009,2020-10-28 13:44:44.231071
1730000,918054,208,64,555009,2020-10-28 13:44:44.241071
2070000,1024610,223,73,555009,2020-10-28 13:44:44.251071
1920000,1092332,220,75,555009,2020-10-28 13:44:44.261071
2053000,956110,207,73,555009,2020-10-28 13:44:44.271071
1609000,938332,205,74,555009,2020-10-28 13:44:44.281071
1870000,999054,207,59,555009,2020-10-28 13:44:44.291071
1245000,720776,187,54,555009,2020-10-28 13:44:44.301071
2090000,1037888,226,82,555009,2020-10-28 13:44:44.311071
2130000,1060054,213,63,555009,2020-10-28 13:44:44.321071
1527000,807776,191,54,555009,2020-10-28 13:44:44.331071
1560000,813776,206,57,555009,2020-10-28 13:44:44.341071
1558000,873054,195,66,555009,2020-10-28 13:44:44.351071
1940000,965776,208,66,555009,2020-10-28 13:44:44.361071
1390010,805054,193,57,555009,2020-10-28 13:44:44.371071
